,name,duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,genre,genreEncoded,grouped_genres
4938,Comment te dire adieu ?,161880,False,39,Satanicpornocultshop,Arkhaiomelisidonophunikheratos,0.788,0.75,10,-7.849,1.0,0.0325,0.0216,0.386,0.365,0.55,122.167,4.0,318.0,idm,9,2
4939,Pianobar,229645,False,30,Avslappning Sound,"Avslappnande Musik - Sova Musik för Begrundan, Sömnproblem, Avslappning, Positivt Tänkande",0.0821,0.0205,2,-30.242,1.0,0.0331,0.971,0.935,0.0824,0.0391,66.344,4.0,255.0,sleep,16,1
4940,Tareco & Mariola - Live,212120,False,52,Flávio José,Turnê 2013 Ao Vivo,0.594,0.844,9,-4.904,0.0,0.0538,0.589,0.0,0.472,0.951,87.844,4.0,309.0,forro,7,0
4941,ぴらぴろ,237840,False,31,BiSH,Brand-new idol SHiT,0.434,0.995,6,-2.049,1.0,0.141,0.00169,0.00218,0.335,0.317,166.986,4.0,652.0,j-idol,14,3
4942,Aquí Nadie Esta Sano (feat. Los Auténticos Decadentes),226613,False,27,Los Amigos Invisibles;Los Auténticos Decadentes,El Paradise,0.768,0.91,7,-2.398,1.0,0.0343,0.015,0.000121,0.143,0.96,123.023,4.0,460.0,afrobeat,0,0
4943,Unspoken,234000,True,2,Out of Nowhere,Man Made Disaster,0.382,0.446,9,-5.931,1.0,0.0273,0.46,0.0,0.138,0.103,139.725,4.0,535.0,iranian,12,2
4944,Love Experience,202856,True,0,Teejay;Jada Kingdom,Love Experience,0.708,0.622,6,-7.186,0.0,0.106,0.341,0.0,0.0658,0.254,101.047,4.0,338.0,j-dance,13,0
4945,tempura,153141,False,19,Justnormal;frumhere,"Heartsick, extras.",0.738,0.451,6,-9.109,1.0,0.0772,0.519,0.845,0.121,0.345,87.997,4.0,222.0,study,18,1
4946,Elle décide,222493,False,18,Vaudou Game,Kidayu,0.772,0.857,1,-6.858,1.0,0.0389,0.462,0.0102,0.076,0.977,111.367,4.0,406.0,afrobeat,0,0
4947,Nobody To Love,213193,True,47,Anthony Russo,Nobody To Love,0.687,0.478,7,-7.286,1.0,0.149,0.48,6.82e-06,0.456,0.494,137.852,4.0,480.0,sleep,16,1
4948,Is He Worthy (Live),293802,False,49,Shane & Shane,Hymns Live,0.356,0.428,2,-9.459,1.0,0.0321,0.703,0.0,0.211,0.104,143.658,4.0,700.0,afrobeat,0,0
4949,Don't Take It (Thomos Edit) - Mixed,210612,False,9,Armando,DJ-KiCKS (Juan MacLean) [DJ Mix],0.882,0.64,11,-8.138,0.0,0.258,0.00748,0.247,0.147,0.536,126.248,4.0,443.0,chicago-house,5,2
4950,舊夢,285266,False,33,Julia Peng,說真心話,0.555,0.257,5,-15.072,1.0,0.0264,0.366,1.77e-05,0.129,0.219,93.981,4.0,444.0,mandopop,15,0
4951,Sálvora,173097,False,62,Huma,Sálvora,0.0704,0.0115,0,-31.98,1.0,0.0422,0.952,0.732,0.12,0.0385,75.309,4.0,214.0,sleep,16,1
4952,"Pearls, Op. 118: III. —",109532,False,0,Alireza Mashayekhi;Farimah Ghavamsadri,"Left Above the Clouds - Piano Classical Themes for Inflight Relaxation, Peace and Calm Music for Antistress Journey",0.279,0.107,4,-22.117,0.0,0.0424,0.992,0.919,0.074,0.111,107.117,3.0,188.0,iranian,12,2
4953,Tudo O Que Me Prometeu,247500,False,45,Israel Salazar,Avante,0.504,0.92,7,-4.148,1.0,0.077,0.0884,1.19e-06,0.987,0.208,133.945,4.0,551.0,brazil,3,0
4954,Twister (Devil's Dance),189035,False,21,Adam Steffey,Here to Stay,0.616,0.734,4,-5.485,1.0,0.0342,0.367,0.187,0.0909,0.966,105.126,4.0,323.0,bluegrass,2,0
4955,Get It On Tonite,276266,False,61,Montell Jordan,Get It On...Tonite,0.813,0.491,10,-9.923,1.0,0.077,0.241,4.61e-05,0.0817,0.868,99.008,4.0,454.0,j-dance,13,0
4956,Shame,190773,False,23,Drowning Pool,Full Circle,0.494,0.85,11,-5.157,1.0,0.0367,1.08e-05,0.73,0.373,0.412,106.985,4.0,334.0,industrial,11,3
4957,Pocahontas,270733,False,22,Trampled by Turtles,Sigourney Fever,0.566,0.585,9,-8.005,1.0,0.0312,0.385,3.64e-05,0.121,0.52,122.85,4.0,545.0,bluegrass,2,0
4958,ハイタテキ!,283080,False,20,Shiritsu Ebisu Chugaku,金八,0.319,0.987,7,-2.014,1.0,0.302,0.148,0.45,0.298,0.266,171.961,4.0,789.0,j-idol,14,3
4959,Gender,206506,False,0,Jonathan Davis,Black Labyrinth,0.603,0.776,4,-6.834,1.0,0.248,0.162,8.27e-05,0.0991,0.439,149.988,4.0,507.0,industrial,11,3
4960,Kimimaru,80085,False,1,DJ Buzz Fuzz,Kimimaru,0.501,0.496,1,-7.5,1.0,0.121,0.384,0.694,0.191,0.575,167.977,4.0,223.0,techno,19,2
4961,Intro Crónica De Un Nacimiento,95733,True,28,Calle 13,Los De Atrás Vienen Conmigo,0.443,0.453,8,-9.763,0.0,0.12,0.532,0.0,0.167,0.477,93.877,1.0,147.0,afrobeat,0,0
4962,Twilight,350454,False,21,Aphrodite,Aphro Classics 1,0.635,0.939,10,-3.411,0.0,0.0792,4.19e-05,0.868,0.278,0.466,175.961,4.0,1023.0,breakbeat,4,2
4963,Estando Contigo,151720,False,20,Los Soberanos,Maratón Ye-Yé,0.239,0.9,9,-5.282,1.0,0.0751,0.43,0.0,0.0379,0.868,198.378,4.0,492.0,spanish,17,0
4964,Keeping Me High (feat. Prides),245795,False,15,Loadstar;Prides,Keeping Me High (feat. Prides),0.414,0.762,0,-5.543,1.0,0.0383,0.000527,0.00297,0.0952,0.0429,116.506,5.0,473.0,idm,9,2
4965,Rhythm Is a Dancer (12'' Version),316138,False,22,SNAP!,Rhythm Is a Dancer 2008,0.767,0.869,9,-7.323,0.0,0.0334,0.111,0.0688,0.0815,0.849,124.254,4.0,646.0,techno,19,2
4966,You Better Not Think About Me,280524,False,50,Hebe Tien,Insignificance,0.588,0.405,9,-7.328,1.0,0.0265,0.579,0.0,0.309,0.167,111.76,4.0,507.0,mandopop,15,0
4967,Bullet With a Name,206404,False,63,Nonpoint,To the Pain (Deluxe Edition),0.577,0.884,10,-3.548,0.0,0.0903,0.00024,0.000262,0.287,0.686,91.026,3.0,311.0,industrial,11,3
4968,When In Rome,255693,False,32,Nickel Creek,Why Should The Fire Die?,0.373,0.7,0,-9.849,1.0,0.0468,0.0827,0.131,0.133,0.537,174.242,4.0,732.0,bluegrass,2,0
4969,HYbr:ID oval noise,240701,False,9,alva noto,HYbr:ID I,0.124,0.111,5,-25.937,1.0,0.0408,0.494,0.899,0.126,0.0349,80.276,4.0,309.0,idm,9,2
4970,いとぐち,267040,False,18,Rei Harakami,わすれもの,0.558,0.797,5,-12.499,1.0,0.0675,0.003,0.89,0.0925,0.117,119.996,3.0,517.0,idm,9,2
4971,Graceland Drive,148466,False,35,Justnormal,Graceland Drive,0.603,0.446,6,-8.379,0.0,0.0382,0.949,0.0978,0.397,0.0894,79.98,4.0,195.0,study,18,1
4972,Introducción a un Destino / La Fuerza del Destino - En Vivo,357653,False,27,Ana Torroja,Conexión (En Vivo),0.687,0.648,4,-9.603,1.0,0.0324,0.211,1.15e-06,0.978,0.524,96.034,4.0,570.0,spanish,17,0
4973,Always,193103,False,58,The Him,Always,0.491,0.612,10,-5.761,1.0,0.0796,0.0699,0.0,0.0946,0.279,173.846,4.0,554.0,chicago-house,5,2
4974,Better Than This,259417,False,0,Paul Johnson,Norman Jay MBE Presents Good Times - Skank & Boogie,0.791,0.616,0,-11.594,1.0,0.0605,0.228,0.0682,0.0721,0.874,104.003,4.0,447.0,chicago-house,5,2
4975,Ole Slew Foot,154960,False,33,Jim and Jesse and the Virginia Boys,Y'all Come!,0.582,0.411,9,-9.492,1.0,0.0381,0.598,2.75e-05,0.134,0.756,146.149,4.0,373.0,bluegrass,2,0
4976,Only today,259346,False,24,AKB48,Team A 4th stage 「ただいま恋愛中」 〜studio recordings コレクション〜,0.479,0.917,4,-2.175,1.0,0.0387,0.0568,0.000267,0.126,0.85,164.001,4.0,695.0,j-idol,14,3
4977,Pumpkin Patch,204730,False,19,CoComelon,Pumpkin Patch,0.889,0.383,11,-8.738,1.0,0.0362,0.562,7.37e-05,0.143,0.767,139.979,4.0,466.0,disney,6,0
4978,Fake Drop,142200,False,27,The Sickest Squad;Andy the Core,Fake Drop,0.482,0.834,11,-4.962,0.0,0.234,0.00282,0.295,0.0712,0.139,200.014,4.0,470.0,industrial,11,3
4979,Your Smile - Radio Edit,215191,False,16,Charly Lownoise & Mental Theo,The Best Of Charly Lownoise & Mental Theo,0.536,0.979,8,-4.54,1.0,0.0881,0.341,6.07e-05,0.0835,0.22,172.968,4.0,619.0,happy,8,3
4980,The Sacred Quisling,337029,False,0,Deathtune,Original Sin,0.289,0.953,4,-4.145,1.0,0.106,1.97e-05,0.151,0.143,0.213,149.947,4.0,816.0,iranian,12,2
4981,Educadamente - Ao Vivo,164995,False,42,Tayrone;Gustavo Mioto,Educadamente (Ao Vivo),0.55,0.905,2,-4.096,0.0,0.0819,0.21,0.0,0.491,0.644,159.933,4.0,433.0,forro,7,0
4982,Fast Life,275053,False,17,Freestylers,Adventures In Freestyle,0.655,0.946,1,-5.568,1.0,0.0318,0.000261,0.000217,0.0569,0.751,137.973,4.0,626.0,breakbeat,4,2
4983,The Sound Above My Hair - Radio Edit,215547,False,18,Scooter,The Sound Above My Hair,0.422,0.98,9,-6.058,1.0,0.0839,0.000321,0.0234,0.905,0.332,147.953,4.0,528.0,techno,19,2
4984,太陽ノック,243600,False,22,Nogizaka46,Time flies (Complete Edition),0.502,0.896,8,-2.79,1.0,0.0577,0.202,0.0,0.204,0.746,82.496,4.0,324.0,j-idol,14,3
4985,Rubai 30 To 33,229560,False,0,Kiawasch Sahebnassagh;Amirhosein Allah Yari,Forty Poems To Kharaghan,0.497,0.238,7,-17.512,1.0,0.0391,0.645,0.0117,0.141,0.244,128.712,3.0,489.0,iranian,12,2
4986,Trauma - Joachim Pastor Remix,435176,False,43,NTO;Joachim Pastor,Hungry 5 (The Best of 5 Years),0.689,0.746,1,-9.377,1.0,0.0474,0.14,0.893,0.108,0.045,125.006,4.0,857.0,techno,19,2
4987,SHINING FLOWER,263226,False,17,Wasuta,遮二無二 生きる! / バスタブ・アロマティック,0.424,0.913,8,-3.066,1.0,0.0662,0.0075,0.0,0.272,0.169,180.945,4.0,771.0,j-idol,14,3
4988,"5, 4, 3, 2, 1, Blast! - Original Mix",278497,False,10,Colombo,Abandoned Factory,0.729,0.922,0,-3.441,1.0,0.0838,0.00186,0.815,0.0617,0.587,125.046,4.0,580.0,breakbeat,4,2
4989,Tokuninai,205253,False,50,Fujii Kaze,HELP EVER HURT NEVER,0.727,0.563,7,-6.613,1.0,0.0272,0.0374,6.43e-05,0.311,0.588,99.035,4.0,335.0,j-dance,13,0
4990,Dar Ghafas,47151,False,0,Najand,Spectre of Revolution,0.182,0.642,1,-3.204,1.0,0.0574,0.819,0.0395,0.333,0.17,121.625,5.0,92.0,iranian,12,2
4991,We've Got To Try,215906,False,43,The Chemical Brothers,No Geography,0.685,0.969,2,-4.426,1.0,0.106,0.00177,0.294,0.0385,0.286,91.992,4.0,327.0,breakbeat,4,2
4992,If You Still Hate Me,175133,True,0,Ill Niño,Metal Lives!,0.468,0.983,1,-2.848,1.0,0.114,6.21e-05,0.000292,0.0568,0.0914,135.439,4.0,393.0,industrial,11,3
4993,Happy 35,155454,False,0,Sless Praismo,Happy 35,0.59,0.283,6,-12.733,0.0,0.0764,0.677,0.913,0.0977,0.227,175.766,4.0,449.0,study,18,1
4994,My Room,274242,False,21,Kyary Pamyu Pamyu,もんだいガール,0.505,0.902,8,-3.842,1.0,0.0299,0.143,0.000195,0.209,0.795,175.022,4.0,769.0,j-idol,14,3
4995,Paradox Existence,269423,False,0,Garhelenth,The Mysterious Kingdom,0.125,0.677,8,-9.416,1.0,0.048,1.68e-06,0.0056,0.382,0.299,96.517,4.0,475.0,iranian,12,2
4996,Heute brennt mein Iglu,258226,False,23,Paveier,Dat Beste us 25 Johr,0.375,0.94,7,-3.403,1.0,0.111,0.0546,2.11e-05,0.956,0.894,169.86,4.0,729.0,happy,8,3
4997,Lonely And Being Alone,182880,False,31,The Steeldrivers,Bad For You,0.614,0.338,7,-8.933,1.0,0.026,0.778,1.73e-06,0.0858,0.558,104.01,3.0,308.0,bluegrass,2,0
4998,چرخ Wheel (Baaroot Remix),346881,False,0,Baaroot,الکتروهیچ Electrohich,0.279,0.922,5,-7.671,0.0,0.0729,0.111,0.862,0.135,0.597,127.662,4.0,618.0,iranian,12,2
4999,Flux Of Sorrow,406000,False,4,Sote,Sacred Horror In Design,0.147,0.313,0,-10.82,0.0,0.0385,0.785,0.0553,0.213,0.0325,79.955,4.0,536.0,iranian,12,2
5000,Nattens Barn,355605,False,18,Myrkur,Myrkur,0.103,0.846,9,-4.866,1.0,0.108,0.00814,0.000539,0.0511,0.0588,91.081,5.0,646.0,black-metal,1,2
5001,doodles,109819,False,20,sonolon,graffiti tape,0.63,0.316,4,-12.537,1.0,0.173,0.57,0.893,0.236,0.0731,180.125,4.0,327.0,study,18,1
5002,A Glimpse of the Sky,176431,False,19,Mörk Gryning,Hinsides Vrede,0.13,0.941,2,-8.255,0.0,0.0953,5.23e-06,0.89,0.106,0.291,179.918,3.0,428.0,black-metal,1,2
5003,CITRUS - ちゅうおん2021 Live ver.,135666,False,11,Shiritsu Ebisu Chugaku,エビ中 秋声と螻蛄と音楽の輝き 題して「ちゅうおん」2021(Live),0.525,0.785,11,-5.024,0.0,0.0372,0.00255,0.0,0.325,0.462,82.052,4.0,185.0,j-idol,14,3
5004,Live In Vanilla,328800,False,13,Boy Robot,Rotten Cocktails,0.611,0.669,11,-9.919,0.0,0.032,0.00396,0.748,0.0785,0.349,127.037,4.0,687.0,idm,9,2
5005,Love Is Here to Stay - Maurice Joshua Tome Mix,377760,False,9,Maurice Joshua;M. Terrel,Love Is Here to Stay (feat. M. Terrel),0.801,0.736,1,-9.798,0.0,0.055,0.000883,0.299,0.0873,0.857,125.004,4.0,775.0,chicago-house,5,2
5006,Fast Life - Radio Edit,270685,False,18,Re-Style,Fast Life,0.436,0.997,6,-4.473,0.0,0.133,0.393,0.594,0.345,0.0588,175.079,4.0,768.0,happy,8,3
5007,Fogo Sem Fuzil,132075,False,44,Bonde do gato preto,São João do Gato Preto,0.71,0.79,8,-2.452,1.0,0.0641,0.627,0.0,0.0784,0.917,180.26,4.0,387.0,forro,7,0
5008,Pistensau,176341,False,26,Jägermeister DJ Alex;Matty Valentino,Pistensau - Single,0.567,0.997,10,-1.463,1.0,0.185,0.121,0.0,0.401,0.708,135.923,4.0,392.0,happy,8,3
5009,Manu écoute ça...,270193,False,17,Voilaaa,Manu écoute ça...,0.851,0.776,11,-6.162,1.0,0.0737,0.29,0.027,0.0371,0.907,118.019,4.0,527.0,afrobeat,0,0
5010,Da Capo (Classic Cut),327733,False,13,Perplexer,Acid Folk - The Album,0.579,0.848,0,-12.687,1.0,0.0476,0.000634,0.807,0.315,0.194,158.799,4.0,849.0,happy,8,3
5011,Faith Healer,284493,False,22,Blaqk Audio,Bright Black Heaven,0.702,0.83,9,-4.756,0.0,0.0419,0.128,0.000101,0.0908,0.665,100.026,4.0,469.0,industrial,11,3
5012,Christ Our King - Live From Camp,365185,False,44,Passion;Rachel Halbach,Live From Camp,0.301,0.47,1,-7.896,1.0,0.0314,0.195,0.0,0.113,0.0724,74.912,4.0,447.0,indian,10,0
5013,神っちゃうBEAT♡,196802,False,11,kamiyado,#前に進む唄,0.605,0.983,4,-2.957,1.0,0.0857,0.00222,0.0,0.362,0.775,142.118,4.0,456.0,j-idol,14,3
5014,Backrest,146292,False,35,Mama Gecko,Backrest,0.576,0.498,3,-10.707,0.0,0.086,0.746,0.249,0.273,0.706,89.013,4.0,212.0,study,18,1
5015,Green Path,460800,False,0,Spuntic,Between Green,0.27,0.307,5,-18.28,1.0,0.0436,0.217,0.884,0.114,0.0366,116.086,4.0,742.0,iranian,12,2
5016,I Follow Rivers (Deep Sea Baby),187500,False,52,Darren Styles;Hixxy;Jelle van Dael,I Follow Rivers (Deep Sea Baby),0.513,0.839,10,-3.763,0.0,0.0672,0.00588,0.0,0.115,0.611,160.021,4.0,495.0,happy,8,3
5017,"Hakuna Matata - z filmu ""Król Lew""",251520,False,19,Maciej Stuhr;Michał Piela;Paweł Szymański;Marcin Januszkiewicz,Disney Najwieksze Przeboje (4 Vol.),0.513,0.471,0,-14.291,1.0,0.318,0.442,0.0,0.268,0.613,167.361,4.0,702.0,disney,6,0
5018,¡Qué Galaxia Tan Genial!,48373,False,24,Doctora Juguetes;Lambie;Felpita;Aurora,Doctora Juguetes: Ya Llegó la Doctora,0.691,0.626,2,-6.105,1.0,0.0287,0.311,0.0,0.0849,0.964,79.669,4.0,59.0,disney,6,0
5019,Sad Boy (feat. Ava Max & Kylie Cantrall),141204,False,60,R3HAB;Jonas Blue;Ava Max;Kylie Cantrall,Sad Boy (feat. Ava Max & Kylie Cantrall),0.717,0.692,1,-5.971,0.0,0.0723,0.0675,0.0,0.088,0.524,102.996,4.0,240.0,chicago-house,5,2
5020,Instant Coffee (feat. Kyle Hollingsworth),306200,False,14,Euforquestra;Kyle Hollingsworth,Fire,0.717,0.777,5,-4.229,1.0,0.0744,0.239,0.725,0.162,0.792,101.941,4.0,512.0,afrobeat,0,0
5021,Mars,346235,False,0,Vilas Monnappa,Mars,0.801,0.854,2,-10.183,1.0,0.0437,0.00011,0.833,0.136,0.387,128.009,4.0,736.0,techno,19,2
5022,阿拉斯加海湾,237840,False,58,蔡恩雨 Priscilla Abby,阿拉斯加海湾,0.63,0.309,10,-11.415,1.0,0.035,0.738,0.0,0.104,0.155,117.814,4.0,459.0,mandopop,15,0
5023,Windshield 2/1: The Anthem - Live,434011,False,20,Greensky Bluegrass;Holly Bowling,Courage for the Road: Winter 2020 (Live),0.449,0.489,0,-12.104,1.0,0.0317,0.829,0.0711,0.696,0.236,89.937,4.0,641.0,bluegrass,2,0
5024,Avem (The Aviation Theme),199314,False,50,Alan Walker,Avem (The Aviation Theme),0.643,0.527,9,-8.221,0.0,0.0322,0.0141,0.00142,0.246,0.0848,165.029,4.0,547.0,chicago-house,5,2
5025,Jesus Loves Me,211506,False,47,Chris Tomlin,Love Ran Red,0.391,0.6,0,-3.935,1.0,0.0298,0.0692,0.0,0.134,0.27,81.964,4.0,284.0,indian,10,0
5026,Pra Recomeçar - Ao Vivo,219386,False,44,Brasas do Forró,25 Anos de Brasas (Ao Vivo),0.429,0.727,0,-8.438,1.0,0.0564,0.355,0.0,0.239,0.537,129.886,4.0,473.0,forro,7,0
5027,Melhor Ficar,172796,False,47,Henry Freitas,Pra Beber e Amar,0.689,0.891,11,-1.184,1.0,0.0393,0.32,0.0,0.204,0.768,75.99,4.0,217.0,forro,7,0
5028,Mais Que um Amigo,144745,False,16,Iguinho e Lulinha,Olha os Vaqueiros Chegando Ai - Ao Vivo,0.514,0.897,5,-2.599,1.0,0.0403,0.911,0.0,0.214,0.68,159.911,4.0,381.0,forro,7,0
5029,Satan.Sex.Sin,208411,False,0,Nathorg,Torch Holder Ov Death,0.457,0.942,2,-4.075,1.0,0.0507,0.0138,0.563,0.118,0.13,142.993,4.0,489.0,iranian,12,2
5030,Dame Tu Amor,206216,False,33,Mägo de Oz,Belfast,0.468,0.822,6,-6.792,0.0,0.0748,0.00691,0.00107,0.222,0.808,174.159,4.0,589.0,spanish,17,0
5031,Say Wooee,175626,False,25,Tanto Metro & Devonte,Most Wanted,0.748,0.644,8,-8.688,0.0,0.243,0.0593,0.0,0.247,0.895,96.035,4.0,280.0,j-dance,13,0
5032,Sou Vaqueiro Nordestino,93593,False,45,Brasas do Forró,Forró e Vaquejada,0.66,0.886,0,-3.223,0.0,0.0497,0.806,7.42e-06,0.0902,0.907,131.888,4.0,205.0,forro,7,0
5033,Te pido otra oportunidad,193437,False,23,Alex Ubago,Te pido otra oportunidad,0.742,0.767,6,-5.069,0.0,0.0598,0.31,0.0,0.0877,0.339,143.92,4.0,453.0,spanish,17,0
5034,Campsite Snoozin,175522,False,10,Timothy Infinite,Campsite Snoozin,0.519,0.567,1,-6.958,1.0,0.0673,0.804,0.52,0.0933,0.0384,133.997,4.0,386.0,study,18,1
5035,Saudades Do Tempo - Acústico / Ao Vivo,188552,False,40,Maneva,Acústico Na Casa Do Lago (Acústico / Ao Vivo),0.493,0.366,7,-11.803,1.0,0.0514,0.788,0.0454,0.795,0.53,132.889,4.0,367.0,brazil,3,0
5036,出嫁,271853,False,25,Zhang Qing Fang;優客李林,張清芳 25th 那些你最喜歡的歌,0.65,0.5,0,-8.679,1.0,0.0303,0.524,2.88e-06,0.298,0.312,120.424,4.0,536.0,mandopop,15,0
5037,The Opposite Bank,354360,False,19,Rotting Christ,Triarchy of the Lost Lovers,0.254,0.927,4,-7.606,1.0,0.0716,8.57e-05,0.085,0.207,0.237,143.182,4.0,837.0,black-metal,1,2
5038,Thirty One,231000,False,0,Farzad Golpayegani,Two,0.28,0.908,11,-3.774,1.0,0.0878,0.00543,0.88,0.113,0.21,142.85,3.0,538.0,iranian,12,2
5039,再也沒有你,275869,False,50,Lara Liang;Andrew Tan,來者何人{},0.548,0.464,4,-7.877,1.0,0.0318,0.602,0.0,0.106,0.186,137.932,4.0,614.0,mandopop,15,0
5040,Breogán,207520,False,30,Mutenrohi,"Celtic Lands: La Mejor Música Instrumental Celta Relajante, Ambiental, Chill Out, Relax. Energía Musical Positiva, Sanadora y Revitalizante",0.199,0.302,7,-10.563,1.0,0.031,0.528,0.509,0.16,0.0971,80.893,4.0,272.0,spanish,17,0
5041,Influence of Worship,245708,False,28,Eddie Neblett,Influence of Worship,0.536,0.702,0,-5.748,1.0,0.0679,0.2,0.0,0.147,0.711,82.83,4.0,337.0,afrobeat,0,0
5042,Mbila - João Selva Remix,242355,False,10,Les Mamans du Congo;RROBIN;João Selva,Mbila (João Selva Remix),0.821,0.769,11,-9.618,1.0,0.412,0.0299,0.0,0.0718,0.606,123.904,4.0,490.0,afrobeat,0,0
5043,Scorpius,151886,False,3,"Sarah, the Illstrumentalist",Constellations,0.477,0.429,7,-6.943,1.0,0.0322,0.0217,0.888,0.477,0.272,156.033,4.0,391.0,study,18,1
5044,Aiguilhe,289268,False,56,Joris Delacroix,Aiguilhe,0.687,0.892,4,-7.473,0.0,0.0613,0.205,0.814,0.0636,0.197,123.026,4.0,580.0,techno,19,2
5045,Falta de Amor Não É,167587,False,43,Washington Brasileiro,Novo Show 2021,0.655,0.976,1,-3.378,1.0,0.0399,0.0822,9.7e-06,0.284,0.739,174.099,4.0,485.0,forro,7,0
5046,飛べないアゲハチョウ,221973,False,21,AKB48,神曲たち,0.644,0.885,1,-5.62,1.0,0.0573,0.0367,0.0137,0.0903,0.617,106.471,4.0,380.0,j-idol,14,3
5047,Atlas Campeón (feat. Alejandro Aquino & X-Kantina),211956,False,29,Jah Fabio;Rapder;Brandon Lomas;Alejandro Aquino & X-Kantina,Atlas Campeón (feat. Alejandro Aquino & X-Kantina),0.724,0.78,11,-5.748,1.0,0.0941,0.159,0.0,0.127,0.573,92.068,4.0,320.0,spanish,17,0
5048,Sleep Walk,194399,False,0,Kraff Gad,Sleep Walk,0.865,0.595,1,-8.136,1.0,0.0813,0.0954,2.47e-05,0.0996,0.177,100.0,4.0,323.0,j-dance,13,0
5049,Phasing Shadows,393066,False,1,Saba Alizadeh;Andreas Spechtl,I May Never See You Again,0.108,0.553,8,-12.463,1.0,0.0828,0.177,0.468,0.322,0.0369,76.403,4.0,569.0,iranian,12,2
5050,Kuana - Remaster,467603,False,14,Aquasky,"Shadow Era, Pt. 1 (Remasters)",0.56,0.849,10,-7.307,1.0,0.0464,0.000558,0.854,0.537,0.415,158.096,4.0,1225.0,breakbeat,4,2
5051,Roses for the Dead,252480,False,8,Halls,Ark,0.487,0.808,7,-10.009,1.0,0.238,0.561,0.796,0.184,0.0858,119.668,4.0,503.0,idm,9,2
5052,"Espírito, Enche a Minha Vida",243294,False,61,Jeyzer Maia;Adônis Maia,Deus Não Falhará,0.421,0.186,2,-13.706,1.0,0.0344,0.827,0.0,0.149,0.355,123.398,4.0,491.0,brazil,3,0
5053,Warm Cup of Golden Milk,144082,False,33,"Sarah, the Illstrumentalist",The Sun's Out,0.756,0.155,5,-13.035,1.0,0.0468,0.427,0.0637,0.0974,0.682,108.068,4.0,258.0,study,18,1
5054,Dear my teacher(チームA Ver.),262105,False,21,AKB48,SET LIST〜グレイテストソングス〜完全盤,0.624,0.981,2,-3.101,0.0,0.0412,0.152,0.000345,0.218,0.905,123.997,4.0,535.0,j-idol,14,3
5055,Pangeia,338520,False,42,Fabio Brazza;Atentado Napalm,Epopéia da Poeira Cósmica,0.74,0.722,4,-6.765,1.0,0.246,0.606,0.0,0.108,0.76,148.935,4.0,835.0,brazil,3,0
5056,Are You Behind the Shining Star?,182840,False,33,Trampled by Turtles,Wild Animals,0.355,0.664,9,-4.517,1.0,0.03,0.0531,0.0062,0.104,0.434,144.786,4.0,426.0,bluegrass,2,0
5057,Kali Kali Zulfon Ke Phande Na,859345,False,52,Nusrat Fateh Ali Khan,Best Urdu Qawwalies,0.4,0.694,3,-8.486,1.0,0.0621,0.573,0.0,0.874,0.727,153.902,3.0,2194.0,indian,10,0
5058,Niemals nie,216226,False,0,Fäaschtbänkler,Partyplanet,0.687,0.823,7,-5.484,1.0,0.0322,0.0772,0.0,0.144,0.82,122.041,4.0,435.0,happy,8,3
5059,One Good Reason,232986,False,52,Celldweller,Celldweller (Deluxe Edition),0.433,0.941,1,-5.715,1.0,0.123,0.000148,0.000354,0.282,0.42,100.24,4.0,390.0,industrial,11,3
5060,Kani (Night),440795,False,9,Porya Hatami,Kani,0.25,0.142,11,-20.071,1.0,0.0429,0.99,0.966,0.0849,0.0592,126.36,3.0,571.0,iranian,12,2
5061,Cut-Rate,292066,False,28,Prong,Cleansing,0.489,0.911,9,-8.353,1.0,0.054,2.8e-05,0.607,0.166,0.39,94.813,4.0,463.0,industrial,11,3
5062,Cannibalistic Infancy,136100,False,16,LIK,Carnage,0.33,0.992,6,-4.689,1.0,0.206,2.6e-06,0.59,0.236,0.0993,111.666,4.0,242.0,black-metal,1,2
5063,Grand Design,366857,False,40,3FORCE,Resistance,0.511,0.82,9,-4.413,0.0,0.0369,0.00055,0.938,0.17,0.0493,140.062,4.0,845.0,techno,19,2
5064,Kepler,822266,False,17,Nobukazu Takemura,Scope,0.512,0.541,9,-16.636,1.0,0.0374,0.909,0.903,0.111,0.0357,139.001,4.0,1839.0,idm,9,2
5065,Weck mich nicht auf - Tom Tigo RMX,224774,False,21,Mia Julia;Tom Tigo,Weck mich nicht auf (Tom Tigo RMX),0.687,0.962,6,-4.995,1.0,0.0397,0.0063,0.0,0.4,0.354,133.0,4.0,491.0,happy,8,3
5066,外面的世界,271786,False,0,Karen Mok,回蔚-莫文蔚專輯,0.452,0.161,11,-14.383,1.0,0.0346,0.963,0.00102,0.0983,0.173,131.644,4.0,531.0,mandopop,15,0
5067,Mehmaan,170400,False,0,Sickflip;Mismatched;Raitila Rajasthan,Mismatched: Season 2 (Music from the Netflix Series),0.367,0.518,11,-9.946,1.0,0.464,0.814,0.071,0.16,0.53,98.24,4.0,268.0,indian,10,0
5068,Distracted Observer,181525,False,2,Deathtune,Insanity,0.28,0.996,11,-2.637,1.0,0.318,3.09e-05,0.00257,0.181,0.212,159.993,4.0,416.0,iranian,12,2
