name,duration_ms,explicit,popularity,artists,album_name,key,loudness,mode,speechiness,instrumentalness,liveness,tempo,time_signature,n_beats,genre
Cruising Avenues,184007,False,41,Odd Shapes,Thousand Islands,1,-12.098,1.0,0.0977,0.446,0.336,136.029,3.0,411.0,study
Atrapados,247472,False,25,Salva Ortega,Atrapados,7,-6.086,1.0,0.0357,0.0,0.117,136.021,4.0,552.0,spanish
ピーチ・シャーベット,241693,False,28,Seiko Matsuda,ユートピア,0,-6.623,0.0,0.0264,0.000116,0.249,138.15,4.0,541.0,j-idol
The Dreamtheme,185209,False,19,The Prophet,Thunderdome 25 Years Of Hardcore,6,-5.778,1.0,0.0523,0.378,0.341,99.889,4.0,303.0,happy
superficial,118536,False,6,slån,superficial,10,-9.024,0.0,0.0862,0.839,0.103,82.008,4.0,161.0,study
Transilvanian Hunger - Studio,369760,True,49,Darkthrone,Transilvanian Hunger,4,-4.92,0.0,0.135,0.447,0.45,138.616,4.0,819.0,black-metal
Doc & Dawg,117604,False,33,Doc Watson;David Grisman,Doc & Dawg,2,-13.133,1.0,0.0476,0.806,0.102,115.946,4.0,214.0,bluegrass
Wild Frontier,268000,False,41,The Prodigy,The Day Is My Enemy,7,-6.937,1.0,0.062,0.231,0.361,139.988,4.0,612.0,breakbeat
Further Harm,381520,False,0,The Black Dog,Spanners,11,-12.348,0.0,0.0439,0.00831,0.342,100.996,4.0,632.0,idm
Cold Wind,155000,False,0,Mile Twelve,Roll the Tapes All Night Long,4,-8.131,1.0,0.0365,0.00875,0.319,174.229,4.0,444.0,bluegrass
O Pedreiro e a Cinderela,176347,False,40,Robério e Seus Teclados,Maridão Dvd,10,-10.69,1.0,0.0416,2.43e-06,0.112,164.091,4.0,477.0,forro
Kærlighed,216133,False,28,Laus Høybye;Krummerne,- Det' Ikke Så Svært...,2,-15.706,1.0,0.0304,0.0,0.0782,131.598,4.0,464.0,disney
Pink Noise - Mid Frequency Loop,121000,False,36,Brainbox,Pink Noise Deep Sleep,1,-13.777,1.0,0.125,0.209,0.147,127.79,5.0,253.0,sleep
Coastal,128571,False,25,Luc Delvaux,Coastal,9,-8.616,0.0,0.137,0.927,0.196,139.978,4.0,296.0,study
DJ Beat That Shhh (feat. MD X-Spress),402140,False,29,Mike Dunn;MD X-Spress,My House From All Angles,1,-5.44,1.0,0.0469,0.122,0.0512,124.999,4.0,838.0,chicago-house
Dutty Wine - Part Few,163468,False,24,Tony Matterhorn,Dutty Wine Part Few,11,-3.788,0.0,0.129,0.0,0.0535,112.128,4.0,298.0,j-dance
Dilúvio de Solidão,158040,False,11,Criolo,Espiral de Ilusão - Deluxe Edition,9,-6.751,1.0,0.0345,0.00171,0.0866,98.012,4.0,254.0,afrobeat
君のままで,243053,False,24,Shiritsu Ebisu Chugaku,エビクラシー,5,-4.073,1.0,0.0616,0.0,0.153,155.968,4.0,607.0,j-idol
Unholy Water,204826,False,22,Sister Sadie,Sister Sadie,0,-7.044,1.0,0.0302,0.0434,0.315,175.763,4.0,582.0,bluegrass
Lemon Wedge in the Sky,131500,False,31,"Sarah, the Illstrumentalist",Home By 11 PM,7,-6.532,1.0,0.0875,0.948,0.0794,92.037,4.0,200.0,study
膽小鬼,258106,False,56,Gigi Leung,順時針 (新歌+精選),7,-8.327,1.0,0.0285,0.0,0.112,115.017,4.0,482.0,mandopop
LOVE ME DO,228600,False,30,SCANDAL,YELLOW,6,-3.096,1.0,0.0572,0.0,0.351,119.991,4.0,447.0,j-idol
Ocean Drive - Extended Mix,279931,False,57,Duke Dumont,Ocean Drive (Extended Mix),8,-5.595,0.0,0.0384,0.000124,0.172,115.009,4.0,530.0,techno
"Amor, Amor, Amor",218333,False,43,Reginaldo Rossi,A Volta,11,-10.51,1.0,0.0325,0.000156,0.0586,132.646,4.0,479.0,j-dance
Julianne Johnson,153720,False,24,Uncle Earl,Raise A Ruckus,2,-9.875,1.0,0.0403,0.91,0.215,131.212,4.0,321.0,bluegrass
Preciso de Teu Sorriso,189040,False,41,Dominguinhos,Chegando de Mansinho,5,-7.806,1.0,0.0386,0.0,0.251,155.894,4.0,475.0,forro
Test & Recognise - Cassius Select Remix,343030,False,33,Seekae;Cassius Select,Test & Recognise (Remixes),0,-6.306,0.0,0.1,0.142,0.111,127.987,4.0,723.0,idm
Durante,197506,False,26,Jorge Drexler,Sea,1,-10.1,1.0,0.138,0.000728,0.329,177.914,4.0,575.0,afrobeat
Tied Together with a Smile,111578,False,27,Drowsy Teddy,Ted Heads West!:10 Country and Western Lullabies,2,-15.226,1.0,0.04,0.849,0.105,72.449,5.0,132.0,disney
句號,235632,False,57,G.E.M.,摩天動物園,10,-8.552,1.0,0.0621,0.0,0.0704,143.947,4.0,557.0,mandopop
La Bifurcada,277000,False,35,Memphis La Blusera,Moscato Pizza y Fainá,9,-8.891,0.0,0.0343,0.0,0.181,107.24,4.0,493.0,bluegrass
Aura Lee,155643,False,17,BabyFirst,Lullabies,4,-7.541,1.0,0.0374,0.862,0.116,145.927,4.0,370.0,disney
O Tannenbaum (Remastered 2014),103858,False,0,Traditional;Aeolian Kammerchor,"Classical Christmas, Vol. 2",9,-13.207,1.0,0.0431,0.00312,0.254,178.844,3.0,304.0,sleep
Peach,105428,False,14,Lazy Leopard,Peach,11,-14.198,1.0,0.105,0.833,0.169,139.94,4.0,238.0,study
Liza waited,129223,False,31,Sail & Weep,Liza waited,2,-12.024,1.0,0.0657,0.884,0.119,84.917,4.0,179.0,study
MEU VÍCIO É VOCÊ,144914,False,57,Zezo,O Príncipe dos Teclados,8,-2.346,0.0,0.0265,0.0,0.0968,111.064,4.0,268.0,forro
Feel Like Going On,261028,False,24,Sevendust,Blood & Stone (Deluxe),2,-6.644,1.0,0.0615,0.19,0.35,178.722,4.0,740.0,industrial
Meio Psicopata,137306,False,48,Matanza,A Arte do Insulto,11,-3.916,0.0,0.111,0.0,0.0231,92.414,4.0,210.0,brazil
El Caterete,254720,False,0,Wganda Kenya,Diablos del Ritmo 1960-1985: The Colombian Melting Pot (Analog Africa No. 12),2,-6.961,1.0,0.0496,2.37e-05,0.312,117.833,4.0,487.0,afrobeat
red reflections,173538,False,28,hope mona,kaleidoscopes,11,-10.483,1.0,0.0443,0.897,0.102,86.656,5.0,233.0,study
The Old Legend,148474,False,51,DaniSogen,The Gate to Serenity,0,-16.993,0.0,0.0295,0.937,0.379,118.017,4.0,286.0,study
Tu Jo Mila (Reprise),257831,False,43,Pritam;Papon,Bajrangi Bhaijaan,10,-9.205,1.0,0.0315,0.000159,0.116,122.017,4.0,516.0,indian
beetmaki,100907,False,1,fogdream,beetmaki,7,-13.895,0.0,0.132,0.885,0.0808,92.988,4.0,155.0,study
are and be,100253,False,45,wavcrush,pair of dice,5,-7.239,1.0,0.12,0.906,0.0997,79.115,4.0,130.0,study
Cria Em Mim - Ao Vivo,352000,False,37,Fernandinho,Santo (ao Vivo),11,-8.727,1.0,0.0341,4.42e-05,0.0896,150.077,4.0,866.0,brazil
Shape of You - Abheri - Shudha Dhanyasi - Adi Tala - Carnatic Mix,170034,False,50,IndianRaga;Mahesh Raghvan;Vinod Krishnan;Aditya Rao,Shape of You (Carnatic Mix),1,-8.373,1.0,0.0352,0.0,0.383,95.967,4.0,268.0,indian
Agatha All Along,62613,False,49,Kristen Anderson-Lopez;Robert Lopez;Kathryn Hahn;Eric Bradley;Greg Whipple;Jasper Randall;Gerald White,WandaVision: Episode 7 (Original Soundtrack),5,-3.875,1.0,0.0533,0.0,0.15,71.655,4.0,66.0,disney
Ele ou Eu - Ao Vivo,154778,False,23,Humberto & Ronaldo,"Ao Vivo em Goiânia, Completo",0,-6.82,1.0,0.0267,1.71e-06,0.375,109.857,4.0,279.0,forro
165 303,245875,False,16,Luke Vibert,165 303,9,-4.231,0.0,0.159,0.359,0.135,165.035,4.0,669.0,idm
Fear & Trust,118356,False,0,Sless Praismo;Mosalla,Fear & Trust,5,-16.862,0.0,0.0786,0.873,0.125,145.921,4.0,288.0,study
Edinalva,184032,False,44,Raquel dos Teclados,Sofrência,6,-4.895,1.0,0.0381,0.00241,0.159,139.95,4.0,426.0,forro
Atlas - Adriatique Remix,377738,False,48,Marc Romboy;Stephan Bodzin;Adriatique,Atlas (Remixes),6,-9.108,0.0,0.0496,0.875,0.0644,124.002,4.0,769.0,techno
We Don't Grow Tobacco,234520,False,31,Old Crow Medicine Show,Carry Me Back,5,-5.883,0.0,0.0352,0.0,0.0916,132.03,4.0,512.0,bluegrass
Rich/Poor,219120,False,34,Trampled by Turtles,Trouble,5,-8.884,1.0,0.0289,0.0064,0.128,97.151,4.0,351.0,bluegrass
回頭看看我,221478,False,22,Feng Ze;采子,回頭看看我,3,-6.813,1.0,0.0288,0.0,0.162,115.06,4.0,418.0,mandopop
Marching On,219000,False,49,Rend Collective;Hillsong Young & Free,Good News (Deluxe Edition),10,-4.645,1.0,0.101,0.0,0.0793,119.995,4.0,428.0,mandopop
"Kahani (Sonu's Version) [From ""Laal Singh Chaddha""]",298317,False,38,Pritam;Sonu Nigam;Amitabh Bhattacharya,"Kahani (Sonu's Version) [From ""Laal Singh Chaddha""]",1,-10.86,1.0,0.0422,7.8e-06,0.0941,149.933,3.0,743.0,indian
オーダーメイドとレディーメイド,207100,False,15,Wasuta,我々はネコである。,1,-3.031,1.0,0.0498,2.33e-06,0.216,130.035,4.0,440.0,j-idol
"Slowly, Clearly And Calmly",327586,False,9,Yasume,Where We're From The Birds Sing A Pretty Song,0,-9.052,1.0,0.0518,0.873,0.0742,148.021,4.0,800.0,idm
Tango-Chaos,162440,False,21,Germaine Franco,Encanto (Deutscher Original Film-Soundtrack),6,-12.159,1.0,0.0377,0.26,0.25,96.086,4.0,265.0,disney
Combustion - Original Mix,329360,False,14,Colombo,The Antological Big Beat,9,-7.207,1.0,0.132,0.781,0.0722,119.989,4.0,657.0,breakbeat
Paranne,258088,False,55,Raghu Dixit;Benny Dayal,Koode,10,-9.092,1.0,0.0439,0.000771,0.0984,135.963,4.0,563.0,indian
Semester,125535,False,16,Phive O,Semester,6,-13.053,0.0,0.0666,0.872,0.111,146.028,4.0,290.0,study
Shooting Star (Al Storm's HS Remix),311786,False,19,Bang!,Shooting Star EP,10,-2.924,0.0,0.101,0.423,0.0541,174.013,4.0,896.0,happy
Get It Crackin - Sefa Remix,188400,True,57,Re-Style;Sefa,Get It Crackin (Sefa Remix),1,-4.439,1.0,0.0412,0.0262,0.166,100.035,1.0,304.0,techno
無人之境,221066,False,19,Eason Chan,我最喜愛的Eric Kwok作品展,2,-7.224,1.0,0.0394,0.0,0.119,123.892,4.0,439.0,mandopop
Fiddle Tune Medley: Big Sciota / Acorn Hill / Anna Livia,212733,False,23,Scott Nygaard,No Hurry,7,-12.989,1.0,0.0323,0.962,0.116,133.091,4.0,460.0,bluegrass
Come on Feat. XL,357725,False,6,Roy Davis Jr.;XL,God Life Music,0,-8.295,1.0,0.0532,0.806,0.0765,125.014,4.0,736.0,chicago-house
Caramel Delight,140231,False,10,"Sarah, the Illstrumentalist",Come Correct,1,-7.261,0.0,0.0304,0.224,0.201,111.969,4.0,260.0,study
Disolución,433506,False,0,Dulce Liquido,Disolución,1,-4.074,1.0,0.0379,0.254,0.351,131.024,4.0,939.0,industrial
Santa Tell Me,126789,False,0,Beat Oven,"Baby, It's Cold Outside",7,-10.623,1.0,0.0571,0.854,0.108,95.065,4.0,197.0,study
Pran,221538,False,50,Ritviz,Dev,1,-8.715,1.0,0.0572,0.000121,0.19,90.916,4.0,333.0,indian
Burn Dem Bridges,175676,False,62,Skin On Skin,Burn Dem Bridges,11,-5.96,0.0,0.0368,0.0,0.0722,137.979,4.0,401.0,techno
Keeping Me High (feat. Prides),245795,False,15,Loadstar;Prides,Keeping Me High (feat. Prides),0,-5.543,1.0,0.0383,0.00297,0.0952,116.506,5.0,473.0,idm
Maula Mere Lele Meri Jaan,288365,False,52,Salim–Sulaiman;Krishna Beuraa;Salim Merchant;Jaideep Sahni,Chak De India,7,-10.372,1.0,0.0277,0.000717,0.125,115.003,1.0,537.0,indian
東風破,315413,False,51,Jay Chou,葉惠美,7,-8.164,1.0,0.0274,0.13,0.11,146.003,4.0,754.0,mandopop
Ik Heb Gezopen,168520,False,21,PartyfrieX,Partyfreak,0,-5.318,1.0,0.0629,0.0,0.324,148.119,1.0,410.0,happy
Your Love - Alan Dixon 'Love Attack' Remix,240000,False,14,Frankie Knuckles;Director's Cut;Eric Kupper;Jamie Principle;Alan Dixon,Your Love (Alan Dixon 'Love Attack' Remix),4,-6.635,1.0,0.036,0.624,0.088,126.019,4.0,502.0,chicago-house
Shhh Baby Sleep Mother's Soothing Voice (With Strings),278708,False,11,Baby Sleep,Shhh Baby Sleep Mother's Soothing Voice (With Strings),0,-17.844,1.0,0.0441,0.192,0.339,118.436,4.0,398.0,sleep
Cathedral Eyes,225880,False,27,Greensky Bluegrass,All for Money,4,-12.465,1.0,0.0302,0.25,0.165,101.55,4.0,371.0,bluegrass
Tatuagem,216800,False,49,Mastruz Com Leite,"Tatuagem, Vol. 16",7,-5.163,1.0,0.0518,1.63e-06,0.115,187.804,4.0,675.0,forro
Uden Jab Jab Zulfen Teri,172778,False,47,VICKY SINGH,Popular Covers - Saregama And Pehchan Music Vol - 2,8,-11.574,1.0,0.08,0.000261,0.105,123.962,4.0,357.0,indian
Chapter of the Death,62000,False,0,Najand,Anarcho-Nihilist 13,2,-3.71,0.0,0.11,0.692,0.104,124.286,4.0,120.0,iranian
Blue Ridge Cabin Home,175800,False,34,Flatt & Scruggs,Foggy Mountain Jamboree (Expanded Edition),10,-9.256,1.0,0.0322,0.000548,0.221,125.988,4.0,362.0,bluegrass
E 20.307 W,180980,False,0,Ahoora,20.30,7,-5.758,1.0,0.0773,0.829,0.219,130.014,4.0,391.0,iranian
Ocean White Noise,63875,False,35,Ocean Sounds;Calm Sea Sounds,Ocean Waves & Sounds Of The Sea,2,-14.243,1.0,0.117,0.989,0.441,111.241,4.0,115.0,sleep
We Came To Party - Original,252286,False,0,Malente,No Risk No Funk (10 Year Anniversary Edition),6,-4.505,0.0,0.0482,0.000829,0.355,118.991,4.0,493.0,breakbeat
Let It Go - Instrumental Karaoke,226200,False,40,Kristen Anderson-Lopez;Robert Lopez,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),5,-11.815,0.0,0.0292,0.934,0.142,136.994,4.0,500.0,disney
Virtual Garden,121764,False,20,Michael Danny,Virtual Garden,8,-7.842,1.0,0.0331,0.813,0.177,170.068,4.0,343.0,study
Passos Escuros,225266,False,46,Hevo 84,Hevo 84,0,-4.056,1.0,0.0513,0.0,0.168,82.468,4.0,305.0,brazil
Wenn Du mich brauchst,234826,False,15,Wolfgang Petry,Sehnsucht nach Dir,9,-9.706,1.0,0.0304,0.0,0.169,114.027,4.0,440.0,happy
Cicha 8,74451,False,20,Odraza,Esperalem Tkane,2,-10.933,1.0,0.0561,0.278,0.411,119.923,3.0,148.0,black-metal
Vet Wel (edit),169133,False,16,Hakkuhbar,Vet heftig,5,-4.553,1.0,0.0787,0.905,0.0789,172.055,4.0,480.0,happy
M1917,241159,False,43,a crowd of rebellion,Xanthium,5,-0.735,0.0,0.151,0.0729,0.0698,103.462,4.0,412.0,j-idol
Coromiak,173933,False,14,Casino Versus Japan,Echo Counting,1,-13.566,1.0,0.099,0.92,0.0977,99.992,4.0,285.0,idm
Hangin’ Around,171506,False,34,The Steeldrivers,The Muscle Shoals Recordings,7,-8.793,1.0,0.0289,5.12e-06,0.308,93.959,4.0,257.0,bluegrass
Apache Rocks the Bottom! - Radio [Remastered],226053,False,2,Scooter,Who's Got the Last Laugh Now? (20 Years of Hardcore - Expanded Edition) [Remastered],10,-4.682,1.0,0.0605,0.577,0.283,143.017,4.0,537.0,happy
山海,251053,False,9,No Party For Cao Dong,醜奴兒,11,-10.49,0.0,0.0647,0.0524,0.106,160.039,4.0,649.0,mandopop
Eu Vou Tirar Você do Cabaré,120000,False,5,Israell Muniz;Wesley Safadão,Eu Vou Tirar Você do Cabaré,5,-9.575,0.0,0.0575,0.0,0.0919,157.95,4.0,310.0,forro
A Casa ao Lado,316613,False,53,Pablo,Êee...Paixão!,7,-2.12,1.0,0.0377,0.0,0.449,131.78,4.0,695.0,forro
Strong Minded,202500,False,33,DaniSogen,The Gate to Serenity,8,-17.336,1.0,0.0285,0.951,0.0886,96.01,4.0,315.0,sleep
Metal Claws,391254,False,8,Tineidae,Exo,9,-16.863,1.0,0.0537,0.935,0.0594,88.513,1.0,571.0,idm
Midnight Sun,85740,False,35,Nostalgique,Lofi Life,0,-11.854,1.0,0.0369,0.752,0.0895,80.972,4.0,114.0,study
醉清風,261982,False,48,Xian Zi,不愛最大,11,-9.703,1.0,0.0441,3.03e-06,0.0732,149.918,4.0,642.0,mandopop
Só Quem Tem Raiz,303717,False,49,Sarah Farias,Renovo,9,-9.865,1.0,0.0403,6.39e-06,0.0966,150.024,4.0,756.0,brazil
嫁妝,253986,False,26,陳中;邱芸子,陳中+邱芸子情歌對唱,3,-7.13,1.0,0.0282,1.64e-05,0.0858,135.891,4.0,556.0,mandopop
Spirit,258266,False,32,The Wood Brothers,Ways Not To Lose,5,-11.669,0.0,0.0394,0.00076,0.142,100.86,4.0,412.0,bluegrass
All I Need,153693,False,50,Prateek Kuhad,The Way That Lovers Do,6,-11.432,1.0,0.0462,0.694,0.1,116.023,4.0,291.0,indian
For Good Again,272333,False,33,The Devil Makes Three,Do Wrong Right,9,-8.957,1.0,0.0396,0.000415,0.109,111.54,4.0,494.0,bluegrass
Kimi ga Kureta Mono,356133,False,35,Shizuka Kudo,"TV Anime ""Fairy Tail"" OP & ED Theme Songs Vol. 3",3,-7.641,1.0,0.0304,0.0,0.131,142.08,4.0,821.0,j-idol
Amor e Cerveja,174215,False,44,Os Parazim,O Som do Bbq,2,-3.818,1.0,0.0447,0.0,0.41,135.76,4.0,390.0,forro
Late Night Jam,147000,False,41,Wasted Glitter,Late Night Jam,11,-7.269,0.0,0.0903,0.783,0.231,79.982,4.0,192.0,study
I'm in,301773,False,33,櫻坂46,五月雨よ (Special Edition),3,-3.57,1.0,0.0698,0.0,0.259,138.971,4.0,688.0,j-idol
Modular Fantasy No.1 (Remastered),160000,False,0,Parsa Shomali,Synthetic Trilogy,0,-13.953,1.0,0.041,0.949,0.0429,137.073,5.0,329.0,iranian
Jacqueline,230493,False,24,Sarah Jarosz,Undercurrent,5,-10.283,1.0,0.0311,0.0,0.111,93.834,4.0,341.0,bluegrass
This Is Living,214647,False,41,Hillsong Worship;Hillsong Young & Free,OPEN HEAVEN / River Wild,0,-6.248,0.0,0.0384,0.0,0.326,128.001,4.0,450.0,brazil
I Put A Spell On You,216735,True,0,Marilyn Manson,Anthems for Witches 2022,11,-5.894,1.0,0.0733,0.513,0.23,96.875,3.0,350.0,industrial
Electroshock,303436,False,9,Freestylers,Other Worlds,4,-5.37,0.0,0.0388,0.227,0.363,128.009,4.0,644.0,breakbeat
La flaca,261200,False,78,Jarabe De Palo,La Flaca,7,-9.068,1.0,0.0383,5.54e-05,0.0809,103.063,4.0,444.0,spanish
In The Gravel Yard,185546,False,34,Blue Highway,"It's A Long, Long Road",6,-9.701,0.0,0.0303,0.000915,0.0801,110.557,4.0,325.0,bluegrass
O Caçador e a Flecha,211850,False,21,Caê,O Caçador e a Flecha,0,-7.021,1.0,0.0329,0.00807,0.0552,108.992,4.0,376.0,afrobeat
Arkenstone - Edit,405374,False,0,Cosmic Boys,Techno Top 50: Edition 2022,0,-4.059,1.0,0.0757,0.885,0.0662,130.004,4.0,864.0,techno
Sinking,408000,False,0,Idlefon,Submarine,11,-15.227,0.0,0.0376,0.908,0.0726,119.96,4.0,676.0,iranian
Planet X,227871,False,54,Space 92;The YellowHeads,Planet X,7,-6.252,1.0,0.0648,0.878,0.108,130.003,4.0,492.0,techno
Rainbow To The Stars (Video Mix),209333,False,21,Dune,History,5,-11.44,1.0,0.035,0.0113,0.375,180.757,4.0,615.0,happy
Língua Felina,180480,False,12,Criolo,Espiral de Ilusão - Deluxe Edition,0,-4.778,1.0,0.0345,0.000122,0.0928,96.879,4.0,281.0,afrobeat
Undressed,428093,False,20,Tiamat,Clouds,10,-9.467,1.0,0.0335,0.0309,0.123,131.407,4.0,936.0,black-metal
Move Your Body,157444,False,81,Öwnboss;Sevek,Move Your Body,2,-5.408,1.0,0.0527,0.000403,0.0962,125.051,4.0,325.0,brazil
君のことが好きだから,248680,False,34,AKB48,神曲たち,9,-3.266,1.0,0.104,0.000579,0.149,157.997,4.0,641.0,j-idol
Sky and Sand,230500,False,9,Paul Kalkbrenner;Fritz Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),10,-12.906,0.0,0.0592,0.863,0.193,127.021,4.0,486.0,techno
出逢いの続き,235733,False,20,Mayu Watanabe,Best Regards!,7,-3.04,1.0,0.0293,0.0,0.134,122.011,4.0,470.0,j-idol
"You Breathe, I Kill",182933,False,22,Wednesday 13,Condolences,7,-3.885,1.0,0.0749,0.00137,0.107,193.96,4.0,588.0,industrial
Em busca do porrão - Versão 2,312280,True,44,O Rappa,7 Vezes,5,-9.013,0.0,0.0259,0.00815,0.154,92.978,4.0,484.0,brazil
You Rock Me - Long Version,372640,False,43,Larry Heard;Mr White,E.P.,7,-11.613,1.0,0.0279,0.0153,0.109,114.027,4.0,704.0,chicago-house
Naranjada,216933,False,26,Plastilina Mosh,Hola Chicuelos,7,-5.927,1.0,0.12,0.0112,0.307,145.02,4.0,462.0,afrobeat
Ecstasy (Instrumental Edit),221016,False,45,Crooked Still,Shaken By A Low Sound (Deluxe),9,-14.837,1.0,0.0327,0.873,0.105,132.084,4.0,473.0,bluegrass
Into The Pentagram,405800,False,21,Samael,Worship Him,4,-7.047,1.0,0.0346,0.222,0.225,141.326,4.0,882.0,black-metal
Melodie d'Aout - Extended,225129,False,10,Bochum Welt,Seafire,0,-6.439,0.0,0.0464,0.0168,0.187,140.686,4.0,526.0,idm
My Peace of Heaven,332866,False,19,Ten City,No House Big Enough,11,-12.277,0.0,0.0368,0.00469,0.0799,121.473,4.0,667.0,chicago-house
Temps Perdut,205682,False,29,Skaparapid,El Cuento de Nunca Acabar,5,-6.432,1.0,0.0803,4.76e-06,0.0592,92.231,4.0,352.0,spanish
Always Will,85920,False,23,Steve Martin;Steep Canyon Rangers,“The Long-Awaited Album”,0,-14.866,1.0,0.0393,0.85,0.12,95.845,4.0,131.0,bluegrass
Amava Porra Nenhuma,163944,True,42,Banda A Loba,Na Hora do Prazer,6,-3.86,0.0,0.0319,1.33e-06,0.0991,124.005,4.0,335.0,forro
Pathologically Bored - Remix,298183,False,8,Deru,1979: Remixed,10,-16.622,1.0,0.0357,0.954,0.139,81.641,4.0,395.0,idm
Es war alles am besten,200893,False,23,Jürgen Drews;Howard Carpendale,Das ultimative Jubiläums-Best-Of,4,-7.192,1.0,0.0244,0.0,0.108,98.004,4.0,320.0,happy
Eu Que Tenho As Manhas,154104,True,25,Kevi Jonny,"Com amor, Kevi Jonny",0,-4.758,0.0,0.0424,0.0,0.163,134.072,4.0,341.0,forro
壞人,300093,False,60,Abin Fang,好人Abin 方炯鑌首張個人創作專輯,11,-5.987,1.0,0.0367,0.0,0.092,99.671,4.0,484.0,mandopop
Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,True,77,Jason Derulo;Nicki Minaj;Ty Dolla $ign,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1,-3.862,1.0,0.109,0.0,0.187,98.064,4.0,350.0,breakbeat
In My Head - Klubjumpers Extended Mix,358595,False,0,Jason Derulo,10's Dance Classics,0,-3.943,1.0,0.0525,1.59e-05,0.0874,128.013,4.0,747.0,breakbeat
Melhor Amigo,335481,False,44,Delino Marçal;Bruna Karla,Melhor Amigo,4,-6.77,1.0,0.0299,0.0,0.203,105.724,4.0,590.0,brazil
Magic Fever,291373,False,20,Plastilina Mosh,Hola Chicuelos,6,-5.957,1.0,0.0549,0.44,0.362,137.086,4.0,513.0,afrobeat
Baatein Ye Kabhi Na - Lofi Flip,158360,False,59,Deepanshu Ruhela;Swattrex;Arijit Singh;Jeet Gannguli,Baatein Ye Kabhi Na (Lofi Flip),1,-11.066,1.0,0.0262,0.0,0.0565,84.998,4.0,222.0,indian
The First Note Is Silent (feat. Tiësto & Underworld) - Instrumental,338150,False,17,High Contrast;Tiësto;Underworld,The Agony & The Ecstasy,7,-4.349,1.0,0.0417,0.932,0.234,172.976,4.0,965.0,idm
Dopeman,322253,False,17,Dj Gizmo,Thunderdome 25 Years Of Hardcore,6,-11.389,0.0,0.0588,0.763,0.0829,181.778,4.0,966.0,happy
"Y, ¿Si Fuera Ella? - + Es +",250000,False,0,Pablo Alborán;David Bisbal;Antonio Carmona;Jesse & Joy;Juanes;Malú;Vanesa Martín;India Martinez;Antonio Orozco;Niña Pastori;Laura Pausini;Abel Pintos;Rozalén;Shakira;Tommy Torres;Manuel Carrasco;Pablo López,Dulce Balada,5,-5.76,1.0,0.0304,0.0,0.209,75.999,4.0,311.0,spanish
The Choir,185760,False,0,White Noise for Babies,Sea of White Noise,4,-12.22,1.0,0.0346,0.995,0.175,79.347,4.0,238.0,sleep
Trasegando,166493,False,60,Marea,La Patera,11,-4.397,1.0,0.085,0.00946,0.179,89.89,4.0,245.0,spanish
Push Em Up,169978,False,24,Paul Elstak,b2s Presents Paul Elstak,4,-4.52,1.0,0.0644,0.571,0.16,149.918,4.0,416.0,techno
Kyon - Lofi Flip,97822,False,56,Papon;Harrlin,Kyon (Lofi Flip),2,-11.27,1.0,0.0358,0.129,0.133,99.169,4.0,157.0,indian
What Is Fight Club?,285225,False,39,The Dust Brothers,Fight Club (Original Motion Picture Score),6,-17.502,1.0,0.0361,0.923,0.111,96.288,4.0,458.0,techno
Não Foi Por Acaso,265914,False,45,Paulo Neto,Não Foi Por Acaso,5,-3.76,1.0,0.0396,0.0,0.212,97.814,4.0,427.0,brazil
"Safar (From ""Jab Harry Met Sejal"")",365669,False,50,Pritam;Arijit Singh,"Safar (From ""Jab Harry Met Sejal"")",7,-5.592,1.0,0.0397,3.79e-06,0.0789,85.641,5.0,652.0,indian
Tweeker,149586,False,21,Mountain Sprout,One More For The Ditch,9,-4.061,1.0,0.0314,0.00287,0.193,132.426,4.0,308.0,bluegrass
Dream Machine - J-Boogie Mix,340509,False,9,Mark Farina;J-Boogie,Dream Machine Remixes,11,-7.593,1.0,0.05,0.006,0.0833,109.945,4.0,623.0,chicago-house
Fast As I Can Crawl,150033,False,23,Sideline,"Ups, Downs and No Name Towns",11,-7.031,1.0,0.0328,0.000146,0.175,111.987,4.0,265.0,bluegrass
The Darkness That You Fear - Edit,237772,False,35,The Chemical Brothers,The Darkness That You Fear,9,-4.659,1.0,0.0404,0.0896,0.23,128.077,4.0,503.0,breakbeat
Believe,236700,False,42,When Chai Met Toast,Believe,2,-7.705,1.0,0.0378,0.0169,0.109,66.632,4.0,453.0,indian
